0,1.54792
1,1.56234
2,1.56072
3,1.5575
4,1.54713
5,1.56153
6,1.5567
7,1.54397
8,1.54239
9,1.54397
10,1.54476
11,1.5567
12,1.55992
13,1.56639
14,1.5672
15,1.56558
16,1.56153
17,1.56234
18,1.5559
19,1.5551
20,1.57128
21,1.56802
22,1.5762
23,1.56558
24,1.56396
25,1.49163
26,1.51468
27,1.4939
28,1.52411
29,1.4871
30,1.57051
31,1.56051
32,1.53125
33,1.55556
34,1.53846
35,1.58065
36,1.62252
37,1.62252
38,1.60393
39,1.61184
40,1.58833
41,1.52886
42,1.51703
43,1.51002
44,1.53605
45,1.49618
46,1.4433
47,1.43275
48,1.41823
49,1.34615
50,1.35922
51,1.3649
52,1.3649
53,1.34986
54,1.37834
55,1.38223
56,1.3764
57,1.3649
58,1.37063
59,1.3649
60,1.40603
61,1.40401
62,1.42649
63,1.43275
64,1.43485
65,1.44118
66,1.45185
67,1.40401
68,1.43906
69,1.44118
70,1.43275
71,1.4433
72,1.44756
73,1.42235
74,1.41007
75,1.45617
76,1.4871
77,1.45617
78,1.43485
79,1.43695
80,1.48036
81,1.4759
82,1.48485
83,1.47147
84,1.45401
85,1.47368
86,1.46269
87,1.47147
88,1.4497
89,1.47813
90,1.53125
91,1.55309
92,1.563
93,1.55803
94,1.57556
95,1.61983
96,1.63062
97,1.66951
98,1.78832
99,1.82836
100,1.79487
101,1.79159
102,1.79817
103,1.76577
104,1.77536
105,1.76577
106,1.78832
107,1.79817
108,1.81818
109,1.81481
110,1.77536
111,1.78182
112,1.78506
113,1.76895
114,1.7103
115,1.74067
116,1.76895
117,1.74688
118,1.74067
119,1.77858
120,1.72232
121,1.69257
122,1.72535
123,1.73145
124,1.66667
125,1.62791
126,1.62252
127,1.7103
128,1.68675
129,1.68385
130,1.70139
131,1.68966
132,1.71329
133,1.68096
134,1.65821
135,1.65821
136,1.66667
137,1.68675
138,1.60131
139,1.61184
140,1.62252
141,1.61716
142,1.58065
143,1.59869
144,1.59869
145,1.6145
146,1.60131
147,1.5832
148,1.5655
149,1.54818
150,1.53125
151,1.54088
152,1.57303
153,1.563
154,1.58576
155,1.56051
156,1.57303
157,1.54331
158,1.49847
159,1.51235
160,1.50538
161,1.49618
162,1.49847
163,1.54088
164,1.51235
165,1.54088
166,1.52174
167,1.56051
168,1.53125
169,1.5655
170,1.55556
171,1.55803
172,1.54818
173,1.59609
174,1.61184
175,1.64154
