149
0
1	0.151221	0.602218	255	255	255	0.0105573	0	0
2	0.44415	0.789547	255	255	255	0.0107331	-0	0
3	0.371478	0.20229	255	255	255	0.0127604	0	0
4	0.235897	0.257223	255	255	255	0.0124349	-0	-0
5	0.0424172	0.624876	255	255	255	0.0132318	-0	-0
6	0.314136	0.778585	255	255	255	0.0142996	0	0
7	0.213956	0.829319	255	255	255	0.010237	0	-0
8	0.158587	0.406373	255	255	255	0.0126016	0	-0
9	0.0338493	0.437603	255	255	255	0.0110766	0	-0
10	0.465498	0.165983	255	255	255	0.0107001	0	-0
11	0.0265629	0.775283	255	255	255	0.0119804	-0	0
12	0.106172	0.643439	255	255	255	0.0137234	0	0
13	0.324762	0.671904	255	255	255	0.0142139	-0	0
15	0.18432	0.703689	255	255	255	0.0130787	-0	-0
16	0.139304	0.749045	255	255	255	0.0125194	0	0
17	0.305909	0.432365	255	255	255	0.0129651	0	0
18	0.423507	0.147565	255	255	255	0.0100368	0	-0
19	0.132882	0.204715	255	255	255	0.0111952	0	-0
21	0.086169	0.393965	255	255	255	0.0101399	-0	0
22	0.30703	0.356172	255	255	255	0.0117154	0	0
23	0.150579	0.310341	255	255	255	0.0102673	0	0
24	0.136539	0.342597	255	255	255	0.0105944	0	0
25	0.253559	0.187562	255	255	255	0.0101643	-0	0
27	0.113227	0.418426	255	255	255	0.0101258	-0	0
30	0.200033	0.619087	255	255	255	0.0141907	-0	-0
31	0.447497	0.258657	255	255	255	0.0113878	-0	0
33	0.0573081	0.15216	255	255	255	0.0119074	-0	-0
34	0.243515	0.597055	255	255	255	0.0123818	-0	-0
35	0.102339	0.310772	255	255	255	0.0100899	0	0
36	0.403312	0.57868	255	255	255	0.0115514	0	0
40	0.402444	0.40674	255	255	255	0.0129539	0	-0
41	0.105242	0.723445	255	255	255	0.0109014	0	-0
43	0.0509713	0.313729	255	255	255	0.0117876	0	0
44	0.291212	0.596059	255	255	255	0.0106393	-0	0
45	0.069452	0.241707	255	255	255	0.0146552	-0	0
49	0.440185	0.20518	255	255	255	0.0146385	0	0
50	0.0315829	0.565718	255	255	255	0.0132369	-0	-0
56	0.331992	0.489655	255	255	255	0.01179	-0	-0
58	0.0192894	0.3649	255	255	255	0.0111818	-0	-0
59	0.391485	0.779764	255	255	255	0.0105425	0	0
61	0.437941	0.836952	255	255	255	0.0117674	-0	-0
62	0.450467	0.625498	255	255	255	0.0116741	-0	0
63	0.202351	0.165068	255	255	255	0.0145392	0	-0
64	0.271531	0.486136	255	255	255	0.014075	0	-0
65	0.258524	0.853501	255	255	255	0.0105601	-0	0
68	0.329519	0.18214	255	255	255	0.0107144	-0	-0
