54
0
1	0.0959411	0.351861	255	255	255	0.0140251	-0	-0
2	0.097736	0.122491	255	255	255	0.0128739	0	-0
3	0.0436693	0.119667	255	255	255	0.0135558	-0	-0
4	0.132106	0.291358	255	255	255	0.0139453	0	0
6	0.0771653	0.287801	255	255	255	0.0137071	0	-0
7	0.210205	0.326914	255	255	255	0.0133243	0	0
9	0.0274494	0.290527	255	255	255	0.0110233	0	0
10	0.137723	0.0842626	255	255	255	0.0129504	0	0
12	0.0231591	0.254761	255	255	255	0.0119581	0	-0
15	0.229107	0.24081	255	255	255	0.0102527	-0	0
20	0.17018	0.327951	255	255	255	0.0128374	0	-0
23	0.0889545	0.216311	255	255	255	0.0139877	0	-0
30	0.164733	0.264166	255	255	255	0.0134083	0	0
32	0.165951	0.175216	255	255	255	0.0147334	-0	-0
35	0.225969	0.146691	255	255	255	0.0102633	-0	-0
36	0.0411748	0.0502763	255	255	255	0.0128004	-0	0
38	0.202276	0.105135	255	255	255	0.0147563	0	-0
40	0.0549352	0.352792	255	255	255	0.0113156	0	-0
42	0.203183	0.0540908	255	255	255	0.0129148	-0	0
45	0.0150946	0.192395	255	255	255	0.010168	0	-0
55	0.0150859	0.154284	255	255	255	0.0113255	0	-0
62	0.0847612	0.0655895	255	255	255	0.0149425	-0	-0
68	0.0672034	0.157667	255	255	255	0.014537	-0	0
110	0.14099	0.125644	255	255	255	0.0138619	-0	-0
115	0.1632	0.224887	255	255	255	0.0116756	0	-0
116	0	0.035	0	255	0	0.01	0	0
117	0.01	0.035	0	255	0	0.01	0	0
118	0.02	0.035	0	255	0	0.01	0	0
119	0.03	0.035	0	255	0	0.01	0	0
120	0.04	0.035	0	255	0	0.01	0	0
121	0.05	0.035	0	255	0	0.01	0	0
122	0.06	0.035	0	255	0	0.01	0	0
123	0.07	0.035	0	255	0	0.01	0	0
124	0.08	0.035	0	255	0	0.01	0	0
125	0.09	0.035	0	255	0	0.01	0	0
126	0.1	0.035	0	255	0	0.01	0	0
127	0.11	0.035	0	255	0	0.01	0	0
128	0.12	0.035	0	255	0	0.01	0	0
129	0.13	0.035	0	255	0	0.01	0	0
130	0.14	0.035	0	255	0	0.01	0	0
131	0.15	0.035	0	255	0	0.01	0	0
132	0.16	0.035	0	255	0	0.01	0	0
133	0.17	0.035	0	255	0	0.01	0	0
134	0.18	0.035	0	255	0	0.01	0	0
135	0.19	0.035	0	255	0	0.01	0	0
136	0.2	0.035	0	255	0	0.01	0	0
137	0.21	0.035	0	255	0	0.01	0	0
138	0.22	0.035	0	255	0	0.01	0	0
139	0.23	0.035	0	255	0	0.01	0	0
140	0.24	0.035	0	255	0	0.01	0	0
141	0	0	0	255	0	0.01	0	0
142	0.25	0	0	255	0	0.01	0	0
143	0	0.385	0	255	0	0.01	0	0
