0,0,29.0877
0.010005,0,29.0877
0.02001,0,29.0877
0.030015,0,29.0877
0.04002,0,29.0877
0.050025,0,29.0877
0.06003,0,29.0877
0.070035,0,29.0877
0.08004,0,29.0877
0.090045,0,29.0877
0.10005,0,29.0877
0.110055,0,29.0877
0.12006,0,29.0877
0.130065,0,29.0877
0.14007,0,29.0877
0.150075,100,29.0877
0.16008,0,29.0877
0.170085,0,29.0877
0.18009,0,29.0877
0.190095,0,29.0877
0.2001,0,29.0877
0.210105,0,29.0877
0.22011,0,29.0877
0.230115,0,29.0877
0.24012,0,29.0877
0.250125,0,29.0877
0.26013,0,29.0877
0.270135,0,29.0877
0.28014,0,29.0877
0.290145,0,29.0877
0.30015,0,29.0877
0.310155,0,29.0877
0.32016,0,29.0877
0.330165,0,29.0877
0.34017,0,29.0877
0.350175,0,29.0877
0.36018,0,29.0877
0.370185,0,29.0877
0.38019,0,29.0877
0.390195,0,29.0877
0.4002,0,29.0877
0.410205,0,29.0877
0.42021,0,29.0877
0.430215,0,29.0877
0.44022,0,29.0877
0.450225,0,29.0877
0.46023,0,29.0877
0.470235,0,29.0877
0.48024,0,29.0877
0.490245,0,29.0877
0.50025,0,29.0877
0.510255,0,29.0877
0.52026,0,29.0877
0.530265,0,29.0877
0.54027,0,29.0877
0.550275,0,29.0877
0.56028,0,29.0877
0.570285,0,29.0877
0.58029,0,29.0877
0.590295,0,29.0877
0.6003,0,29.0877
0.610305,100,29.0877
0.62031,0,29.0877
0.630315,0,29.0877
0.64032,0,29.0877
0.650325,0,29.0877
0.66033,0,29.0877
0.670335,0,29.0877
0.68034,0,29.0877
0.690345,0,29.0877
0.70035,0,29.0877
0.710355,0,29.0877
0.72036,0,29.0877
0.730365,0,29.0877
0.74037,0,29.0877
0.750375,0,29.0877
0.76038,0,29.0877
0.770385,0,29.0877
0.78039,100,29.0877
0.790395,0,29.0877
0.8004,0,29.0877
0.810405,0,29.0877
0.82041,0,29.0877
0.830415,0,29.0877
0.84042,0,29.0877
0.850425,0,29.0877
0.86043,0,29.0877
0.870435,0,29.0877
0.88044,0,29.0877
0.890445,0,29.0877
0.90045,0,29.0877
0.910455,0,29.0877
0.92046,0,29.0877
0.930465,200,29.0877
0.94047,0,29.0877
0.950475,0,29.0877
0.96048,0,29.0877
0.970485,0,29.0877
0.98049,100,29.0877
0.990495,0,29.0877
1.0005,0,29.0877
1.01051,0,29.0877
1.02051,0,29.0877
1.03052,100,29.0877
1.04052,0,29.0877
1.05053,0,29.0877
1.06053,0,29.0877
1.07054,100,29.0877
1.08054,0,29.0877
1.09055,0,29.0877
1.10055,0,29.0877
1.11056,0,29.0877
1.12056,0,29.0877
1.13057,0,29.0877
1.14057,0,29.0877
1.15058,0,29.0877
1.16058,0,29.0877
1.17059,0,29.0877
1.18059,0,29.0877
1.1906,0,29.0877
1.2006,0,29.0877
1.21061,100,29.0877
1.22061,100,29.0877
1.23062,0,29.0877
1.24062,0,29.0877
1.25063,0,29.0877
1.26063,100,29.0877
1.27064,100,29.0877
1.28064,0,29.0877
1.29065,100,29.0877
1.30065,100,29.0877
1.31066,0,29.0877
1.32066,0,29.0877
1.33067,100,29.0877
1.34067,0,29.0877
1.35068,0,29.0877
1.36068,100,29.0877
1.37069,100,29.0877
1.38069,100,29.0877
1.3907,0,29.0877
1.4007,0,29.0877
1.41071,0,29.0877
1.42071,0,29.0877
1.43072,0,29.0877
1.44072,0,29.0877
1.45073,0,29.0877
1.46073,0,29.0877
1.47074,0,29.0877
1.48074,0,29.0877
1.49075,0,29.0877
1.50075,100,29.0877
1.51076,0,29.0877
1.52076,0,29.0877
1.53077,0,29.0877
1.54077,0,29.0877
1.55078,0,29.0877
1.56078,0,29.0877
1.57079,0,29.0877
1.58079,0,29.0877
1.5908,0,29.0877
1.6008,0,29.0877
1.61081,0,29.0877
1.62081,0,29.0877
1.63082,200,29.0877
1.64082,0,29.0877
1.65083,100,29.0877
1.66083,0,29.0877
1.67084,0,29.0877
1.68084,0,29.0877
1.69085,0,29.0877
1.70085,0,29.0877
1.71086,0,29.0877
1.72086,0,29.0877
1.73087,0,29.0877
1.74087,0,29.0877
1.75088,0,29.0877
1.76088,0,29.0877
1.77089,0,29.0877
1.78089,0,29.0877
1.7909,0,29.0877
