0	5.05805e+09
0	4.9995e+09
0	5.03486e+09
0	5.11353e+09
0	5.19155e+09
0	5.26639e+09
0	5.3373e+09
0	5.40353e+09
0	5.46384e+09
0	5.51762e+09
0	5.5651e+09
0	5.60688e+09
0	5.64366e+09
0	5.67614e+09
0	5.70499e+09
0	5.7308e+09
0	5.75408e+09
0	5.77526e+09
0	5.79468e+09
0	5.81264e+09
0	5.82938e+09
0	5.84508e+09
0	5.85989e+09
0	5.87394e+09
0	5.88733e+09
0	5.90013e+09
0	5.91241e+09
0	5.92424e+09
0	5.93564e+09
0	5.94665e+09
0	5.95731e+09
0	5.96764e+09
0	5.97766e+09
0	5.98739e+09
0	5.99684e+09
0	6.00602e+09
0	6.01494e+09
0	6.02362e+09
0	6.03205e+09
0	6.04025e+09
0	6.04822e+09
0	6.05598e+09
0	6.06351e+09
0	6.07084e+09
0	6.07797e+09
0	6.0849e+09
0	6.09164e+09
0	6.09819e+09
0	6.10456e+09
0	6.11075e+09
0	6.11677e+09
0	6.12262e+09
0	6.12831e+09
0	6.13384e+09
0	6.13922e+09
0	6.14445e+09
0	6.14953e+09
0	6.15448e+09
0	6.15928e+09
0	6.16395e+09
0	6.16849e+09
0	6.17291e+09
0	6.17721e+09
0	6.18138e+09
0	6.18544e+09
0	6.18939e+09
0	6.19323e+09
0	6.19697e+09
0	6.2006e+09
0	6.20414e+09
0	6.20757e+09
0	6.21092e+09
0	6.21417e+09
0	6.21733e+09
0	6.22041e+09
0	6.22341e+09
0	6.22632e+09
0	6.22916e+09
0	6.23192e+09
0	6.2346e+09
0	6.23722e+09
0	6.23976e+09
0	6.24223e+09
0	6.24464e+09
0	6.24699e+09
0	6.24927e+09
0	6.25149e+09
0	6.25365e+09
0	6.25576e+09
0	6.25781e+09
0	6.2598e+09
0	6.26174e+09
0	6.26363e+09
0	6.26547e+09
0	6.26726e+09
0	6.269e+09
0	6.2707e+09
0	6.27235e+09
0	6.27396e+09
0	6.27553e+09
0	6.27705e+09
0	6.27854e+09
0	6.27998e+09
0	6.28139e+09
0	6.28276e+09
0	6.2841e+09
0	6.28539e+09
0	6.28666e+09
0	6.28789e+09
0	6.28909e+09
0	6.29026e+09
0	6.29139e+09
0	6.2925e+09
0	6.29357e+09
0	6.29462e+09
0	6.29564e+09
0	6.29664e+09
0	6.2976e+09
0	6.29855e+09
0	6.29946e+09
0	6.30035e+09
0	6.30122e+09
0	6.30207e+09
0	6.30289e+09
0	6.30369e+09
0	6.30447e+09
0	6.30523e+09
0	6.30597e+09
0	6.30669e+09
0	6.3074e+09
0	6.30808e+09
0	6.30874e+09
0	6.30939e+09
0	6.31002e+09
0	6.31063e+09
0	6.31123e+09
0	6.31181e+09
0	6.31238e+09
0	6.31293e+09
0	6.31346e+09
0	6.31398e+09
0	6.31449e+09
0	6.31499e+09
0	6.31547e+09
0	6.31594e+09
0	6.3164e+09
0	6.31684e+09
0	6.31728e+09
0	6.3177e+09
0	6.31811e+09
0	6.31851e+09
0	6.3189e+09
0	6.31928e+09
0	6.31965e+09
0	6.32002e+09
0	6.32037e+09
0	6.32071e+09
0	6.32105e+09
0	6.32137e+09
0	6.32169e+09
0	6.322e+09
0	6.32231e+09
0	6.3226e+09
0	6.32289e+09
0	6.32318e+09
0	6.32346e+09
0	6.32373e+09
0	6.32399e+09
0	6.32425e+09
0	6.32451e+09
0	6.32476e+09
0	6.32501e+09
0	6.32525e+09
0	6.32549e+09
0	6.32572e+09
0	6.32596e+09
0	6.32619e+09
0	6.32642e+09
0	6.32664e+09
0	6.32687e+09
0	6.32709e+09
0	6.32732e+09
0	6.32754e+09
0	6.32777e+09
0	6.32799e+09
0	6.32822e+09
0	6.32845e+09
0	6.32867e+09
0	6.3289e+09
0	6.32913e+09
0	6.32936e+09
0	6.32959e+09
0	6.32982e+09
0	6.33005e+09
0	6.33028e+09
0	6.33051e+09
0	6.33074e+09
0	6.33097e+09
0	6.3312e+09
0	6.33143e+09
0	6.33165e+09
0	6.33187e+09
0	6.3321e+09
0	6.33232e+09
0	6.33254e+09
0	6.33276e+09
0	6.33297e+09
0	6.33318e+09
0	6.3334e+09
0	6.33361e+09
0	6.33382e+09
0	6.33402e+09
0	6.33423e+09
0	6.33443e+09
0	6.33463e+09
0	6.33483e+09
0	6.33502e+09
0	6.33522e+09
0	6.33541e+09
0	6.3356e+09
0	6.33579e+09
0	6.33597e+09
0	6.33616e+09
0	6.33634e+09
0	6.33652e+09
0	6.3367e+09
0	6.33688e+09
0	6.33705e+09
0	6.33722e+09
0	6.3374e+09
0	6.33757e+09
0	6.33773e+09
0	6.3379e+09
0	6.33807e+09
0	6.33823e+09
0	6.33839e+09
0	6.33855e+09
0	6.33871e+09
0	6.33887e+09
0	6.33902e+09
0	6.33918e+09
0	6.33933e+09
0	6.33948e+09
0	6.33963e+09
0	6.33978e+09
0	6.33993e+09
0	6.34008e+09
0	6.34022e+09
0	6.34037e+09
0	6.34051e+09
0	6.34065e+09
0	6.34079e+09
0	6.34093e+09
0	6.34107e+09
0	6.3412e+09
0	6.34134e+09
0	6.34147e+09
0	6.34161e+09
0	6.34174e+09
0	6.34187e+09
0	6.342e+09
0	6.34213e+09
0	6.34225e+09
0	6.34238e+09
0	6.3425e+09
0	6.34263e+09
0	6.34275e+09
0	6.34287e+09
0	6.34299e+09
0	6.34311e+09
0	6.34323e+09
0	6.34334e+09
0	6.34346e+09
0	6.34357e+09
0	6.34368e+09
0	6.34379e+09
0	6.3439e+09
0	6.34401e+09
0	6.34412e+09
0	6.34422e+09
0	6.34432e+09
0	6.34443e+09
0	6.34453e+09
0	6.34463e+09
0	6.34473e+09
0	6.34482e+09
0	6.34492e+09
0	6.34501e+09
0	6.3451e+09
0	6.34519e+09
0	6.34528e+09
0	6.34537e+09
0	6.34546e+09
0	6.34554e+09
0	6.34563e+09
0	6.34571e+09
0	6.34579e+09
0	6.34587e+09
0	6.34594e+09
0	6.34602e+09
0	6.34609e+09
0	6.34616e+09
0	6.34624e+09
0	6.3463e+09
0	6.34637e+09
0	6.34644e+09
0	6.3465e+09
0	6.34657e+09
0	6.34663e+09
0	6.34669e+09
0	6.34674e+09
0	6.3468e+09
0	6.34686e+09
0	6.34691e+09
0	6.34696e+09
0	6.34701e+09
0	6.34706e+09
0	6.34711e+09
0	6.34715e+09
0	6.3472e+09
0	6.34724e+09
0	6.34728e+09
0	6.34732e+09
0	6.34736e+09
0	6.34739e+09
0	6.34743e+09
0	6.34746e+09
0	6.34749e+09
0	6.34752e+09
0	6.34755e+09
0	6.34758e+09
0	6.3476e+09
0	6.34763e+09
0	6.34765e+09
0	6.34767e+09
0	6.34769e+09
0	6.34771e+09
0	6.34773e+09
0	6.34774e+09
0	6.34776e+09
0	6.34777e+09
0	6.34778e+09
0	6.34779e+09
0	6.3478e+09
0	6.3478e+09
0	6.34781e+09
0	6.34781e+09
0	6.34781e+09
0	6.34782e+09
0	6.34782e+09
0	6.34781e+09
0	6.34781e+09
0	6.34781e+09
0	6.3478e+09
0	6.34779e+09
0	6.34779e+09
0	6.34778e+09
0	6.34777e+09
0	6.34776e+09
0	6.34774e+09
0	6.34773e+09
0	6.34772e+09
0	6.3477e+09
0	6.34768e+09
0	6.34767e+09
0	6.34765e+09
0	6.34763e+09
0	6.34761e+09
