0,4.8118e-05
0.01001,48.118
0.02002,192.665
0.03003,433.64
0.04004,769.723
0.05005,1191.01
0.06006,1692.29
0.07007,2236.38
0.08008,2840.47
0.09009,3511.24
0.1001,4228.1
0.11011,5018.36
0.12012,5951.73
0.13013,6870.44
0.14014,7859.78
0.15015,8733.98
0.16016,9637.64
0.17017,10208.2
0.18018,10717.6
0.19019,11333.3
0.2002,12169.3
0.21021,13003.8
0.22022,12706
0.23023,12335.9
0.24024,11472.1
0.25025,11161.1
0.26026,10866.2
0.27027,10346.8
0.28028,9441.14
0.29029,8795.41
0.3003,8534.29
0.31031,7753.01
0.32032,6293.01
0.33033,4825.96
0.34034,3746.5
0.35035,2740.86
0.36036,1835.65
0.37037,1289.9
0.38038,850.494
0.39039,673.138
0.4004,505.921
0.41041,802.367
0.42042,761.628
0.43043,695.658
0.44044,624.062
0.45045,551.605
0.46046,545.224
0.47047,541.854
0.48048,485.213
0.49049,409.106
0.5005,393.363
0.51051,354.031
0.52052,318.648
0.53053,349.026
0.54054,343.118
0.55055,321.013
0.56056,355.851
0.57057,328.906
0.58058,333.123
0.59059,352.218
0.6006,220.647
0.61061,190.565
0.62062,175.81
0.63063,183.831
0.64064,159.6
0.65065,168.778
0.66066,182.293
0.67067,199.108
0.68068,175.597
0.69069,166.21
0.7007,153.393
0.71071,141.494
0.72072,146.106
0.73073,157.199
0.74074,136.84
0.75075,131.495
0.76076,84.5743
0.77077,81.8533
0.78078,84.235
0.79079,94.55
0.8008,103.126
0.81081,115.044
0.82082,119.761
0.83083,113.652
0.84084,128.721
0.85085,131.248
0.86086,94.0558
0.87087,101.929
0.88088,99.1904
0.89089,66.7449
0.9009,53.8052
0.91091,64.1405
0.92092,61.4612
0.93093,68.2549
0.94094,86.6441
0.95095,106.763
0.96096,91.9902
0.97097,96.8734
0.98098,116.454
0.99099,112.978
1.001,99.0667
1.01101,108.617
1.02102,115.985
1.03103,86.6675
1.04104,109.667
1.05105,127.695
1.06106,123.236
1.07107,130.8
1.08108,114.924
1.09109,138.681
1.1011,160.981
1.11111,162.685
1.12112,181.05
1.13113,145.425
1.14114,130.118
1.15115,130.644
1.16116,148.248
1.17117,160.124
1.18118,172.311
1.19119,163.211
1.2012,180.696
1.21121,192.643
1.22122,205.276
1.23123,212.179
1.24124,236.137
1.25125,270.919
1.26126,259.105
1.27127,290.077
1.28128,283.272
1.29129,302.879
1.3013,290.098
1.31131,271.907
1.32132,273.793
1.33133,229.181
1.34134,243.629
1.35135,259.498
1.36136,256.241
1.37137,294.048
1.38138,267.364
1.39139,264.591
1.4014,236.268
1.41141,195.965
1.42142,159.28
1.43143,173.777
1.44144,204.353
1.45145,156.696
1.46146,128.973
1.47147,126.243
1.48148,132.559
1.49149,136.206
1.5015,157.205
1.51151,131.425
1.52152,134.983
1.53153,150.13
1.54154,127.612
1.55155,134.312
1.56156,118.723
1.57157,109.207
1.58158,98.7457
1.59159,95.4768
1.6016,96.1226
1.61161,101.449
1.62162,67.3829
1.63163,68.8933
1.64164,69.8024
1.65165,57.1071
1.66166,55.7117
1.67167,57.0076
1.68168,54.8004
1.69169,61.0505
1.7017,56.3804
1.71171,43.2808
1.72172,42.8593
1.73173,40.3054
1.74174,32.948
1.75175,30.5547
1.76176,29.5075
1.77177,29.1611
1.78178,39.812
1.79179,22.5205
1.8018,11.5136
1.81181,9.9961
1.82182,7.14501
1.83183,6.95355
1.84184,5.95458
1.85185,2.74147
1.86186,2.9264
1.87187,1.6991
1.88188,1.5309
1.89189,1.08718
1.9019,1.06517
1.91191,0.904351
1.92192,0.787577
1.93193,0.56911
1.94194,0.695372
1.95195,0.41786
1.96196,0.344373
1.97197,0.293723
1.98198,0.280787
1.99199,0.754057
2.002,0.482313
2.01201,0.257848
2.02202,0.193731
2.03203,0.173283
2.04204,0.0926349
2.05205,0.0843683
2.06206,0.0484514
2.07207,0.0316417
2.08208,0.0163925
2.09209,0.012344
2.1021,0.00413538
2.11211,0.00131681
2.12212,0.00163926
2.13213,0.00157444
2.14214,0.000956248
2.15215,9.72764e-05
2.16216,0.000398354
2.17217,0.000224124
2.18218,3.13366e-05
2.19219,6.55615e-05
2.2022,7.94834e-05
2.21221,2.16704e-05
2.22222,5.89112e-06
2.23223,1.48868e-05
2.24224,1.35007e-05
2.25225,2.0305e-06
2.26226,2.82886e-06
2.27227,3.71165e-06
2.28228,1.74278e-06
