580
0
1	0.275746	1.09387	255	255	255	0.0107103	-0	-0
2	0.365299	1.1199	255	255	255	0.0123775	0	-0
3	0.408708	0.328495	255	255	255	0.0137401	-0	0
4	0.599398	0.387641	255	255	255	0.0136014	0	-0
5	0.379104	0.788062	255	255	255	0.0116283	-0	-0
6	0.547944	1.33079	255	255	255	0.0144678	0	0
7	0.318057	0.336443	255	255	255	0.0102303	0	0
8	0.106607	0.171005	255	255	255	0.0125377	-0	-0
9	0.305351	1.34896	255	255	255	0.0104575	0	0
10	0.553901	0.678431	255	255	255	0.0137225	0	0
11	0.639773	0.474098	255	255	255	0.0125179	0	-0
12	0.0719881	1.31596	255	255	255	0.0119414	0	0
13	0.234561	1.08808	255	255	255	0.0123054	-0	0
14	0.510553	0.548505	255	255	255	0.0143799	-0	-0
15	0.164666	0.472562	255	255	255	0.0123157	-0	-0
16	0.658297	0.37736	255	255	255	0.0104575	0	-0
17	0.0238961	0.902779	255	255	255	0.0103877	0	0
18	0.596982	0.865538	255	255	255	0.0108289	0	0
19	0.725864	0.7524	255	255	255	0.0110151	0	0
21	0.477463	0.515951	255	255	255	0.0136024	-0	-0
22	0.258384	0.443648	255	255	255	0.0117086	0	0
23	0.612837	0.97402	255	255	255	0.0123088	-0	-0
24	0.358677	0.89147	255	255	255	0.0116828	0	0
25	0.182331	1.12573	255	255	255	0.0126588	-0	0
26	0.602943	0.503327	255	255	255	0.0137196	-0	-0
28	0.188322	0.998454	255	255	255	0.0103261	-0	0
29	0.181257	0.380416	255	255	255	0.0148977	-0	-0
30	0.387389	0.396588	255	255	255	0.013593	-0	-0
31	0.747089	1.01369	255	255	255	0.0118496	0	-0
32	0.510772	1.19836	255	255	255	0.0135904	0	-0
33	0.449208	1.06724	255	255	255	0.0130297	0	0
34	0.404559	0.650038	255	255	255	0.0130055	0	-0
36	0.13716	0.373571	255	255	255	0.012214	-0	-0
37	0.742904	1.08533	255	255	255	0.0113673	-0	0
38	0.214055	0.777835	255	255	255	0.0138461	0	-0
40	0.027117	0.183203	255	255	255	0.0131108	-0	0
42	0.403118	0.555312	255	255	255	0.010618	0	0
43	0.0697808	0.811943	255	255	255	0.012935	-0	0
44	0.568545	0.342586	255	255	255	0.0133653	0	0
45	0.380234	1.0473	255	255	255	0.0148981	-0	-0
46	0.385515	0.457873	255	255	255	0.0148476	0	0
47	0.267548	1.02464	255	255	255	0.0147269	-0	-0
48	0.635556	1.02257	255	255	255	0.0106726	0	-0
49	0.747883	0.399677	255	255	255	0.0141537	0	0
51	0.303847	0.859812	255	255	255	0.0127634	0	0
52	0.214215	1.02207	255	255	255	0.0127995	-0	-0
53	0.296869	0.475279	255	255	255	0.0115479	0	0
55	0.511542	0.269329	255	255	255	0.0106464	-0	-0
